id,condiciones_clima,temperatura,temp_rocio,humedad,vel_viento,dir_viento,visibilidad,presion,precipitacion,niebla,lluvia,nieve
3789,nublado,11.7,9.4,86.0,5.6,0,8.0,29.7,0.0,No,No,No
2584,nublado,7.8,6.1,89.0,5.6,0,4.8,29.6,,No,No,No
2047,despejado,8.9,-5.6,36.0,16.7,290,16.1,29.8,,No,No,No
5945,principalmente_nublado,18.9,10.0,56.0,0.0,0,16.1,30.0,,No,No,No
4110,llovizna,12.8,11.7,93.0,16.7,170,4.0,29.6,0.0,No,Si,No
4112,despejado,16.7,10.0,65.0,7.4,0,14.5,30.2,,No,No,No
3209,despejado,9.4,-5.6,35.0,16.7,250,16.1,30.0,,No,No,No
7824,despejado,12.2,0.6,45.0,,0,16.1,29.8,,No,No,No
3118,bruma,23.9,14.4,55.0,13.0,70,9.7,30.1,,No,No,No
2408,despejado,-1.7,-10.0,54.0,11.1,30,16.1,30.2,,No,No,No
902,nublado,10.0,7.8,86.0,11.1,50,12.9,29.8,,No,No,No
4812,bruma,26.7,17.8,58.0,0.0,0,9.7,29.9,,No,No,No
7182,nublado,13.9,8.9,72.0,0.0,0,11.3,29.9,,No,No,No
4949,despejado,12.2,2.2,51.0,5.6,300,16.1,30.0,,No,No,No
2641,nublado,18.3,11.7,65.0,11.1,70,16.1,30.3,,No,No,No
1577,despejado,13.3,11.1,87.0,5.6,30,12.9,30.3,,No,No,No
5459,bruma,13.9,8.9,72.0,11.1,70,9.7,29.7,,No,No,No
1846,nublado,19.4,18.3,93.0,11.1,160,3.2,29.8,,No,No,No
1890,llovizna,14.4,5.6,56.0,9.3,30,16.1,29.6,0.0,No,Si,No
4094,despejado,25.6,17.2,60.0,9.3,0,12.9,30.0,,No,No,No
4021,despejado,15.0,9.4,69.0,0.0,0,14.5,30.2,,No,No,No
42,desconocido,14.0,1.3,42.0,,0,,,,No,No,No
2859,nublado,11.1,8.9,86.0,14.8,80,16.1,29.8,,No,No,No
2912,despejado,11.7,-1.7,40.0,13.0,180,16.1,30.4,,No,No,No
2566,nubes dispersas,6.1,0.0,65.0,7.4,0,16.1,29.7,,No,No,No
6788,nublado,9.4,-2.2,44.0,0.0,0,16.1,30.1,,No,No,No
2897,desconocido,16.4,15.9,97.0,,0,,,,No,No,No
959,lluvia fuerte,9.4,7.2,86.0,18.5,60,2.4,29.7,0.3,No,Si,No
5158,bruma,7.8,5.0,83.0,13.0,80,9.7,29.9,,No,No,No
2476,despejado,12.2,0.6,45.0,9.3,150,16.1,30.0,,No,No,No
2981,principalmente_nublado,4.4,-1.1,68.0,14.8,250,16.1,29.4,,No,No,No
3586,despejado,12.2,0.6,45.0,9.3,0,16.1,29.8,,No,No,No
6913,despejado,13.9,10.6,81.0,0.0,0,11.3,29.9,,No,No,No
3815,despejado,-1.1,-13.3,40.0,14.8,300,16.1,29.9,,No,No,No
1820,bruma,23.3,15.0,59.0,11.1,0,9.7,30.1,,No,No,No
4124,lluvia,6.7,5.0,89.0,7.4,40,2.4,29.8,2.8,No,Si,No
6082,despejado,17.2,-7.2,18.0,11.1,70,16.1,30.4,,No,No,No
5495,nublado,15.0,13.3,90.0,7.4,0,16.1,29.3,2.3,No,No,No
1214,despejado,-0.6,-8.9,54.0,5.6,0,16.1,30.1,,No,No,No
6388,lluvia fuerte,19.0,18.0,94.0,7.4,0,0.8,29.7,6.6,Si,Si,No
753,despejado,0.6,-11.7,40.0,14.8,280,16.1,30.2,,No,No,No
1039,bruma,30.0,17.8,48.0,7.4,180,9.7,30.1,,No,No,No
1839,despejado,19.4,10.0,54.0,7.4,70,16.1,30.2,,No,No,No
4988,nubes dispersas,20.6,15.0,70.0,5.6,0,16.1,30.1,,No,No,No
7744,bruma,22.2,19.4,84.0,0.0,0,9.7,29.9,,No,No,No
8192,nublado,10.0,1.1,54.0,9.3,50,16.1,29.9,0.3,No,No,No
2658,nublado,18.3,14.4,78.0,0.0,0,16.1,30.1,,No,No,No
7854,despejado,14.4,11.1,81.0,0.0,0,14.5,30.3,,No,No,No
6610,nublado,11.1,9.4,89.0,16.7,60,6.4,29.8,,No,No,No
7770,despejado,23.9,14.4,55.0,9.3,0,14.5,30.1,,No,No,No
825,nublado,8.3,2.2,66.0,11.1,60,16.1,29.9,,No,No,No
8026,nublado,12.8,0.6,43.0,18.5,290,16.1,29.6,,No,No,No
3296,despejado,19.4,12.8,66.0,5.6,260,16.1,30.1,,No,No,No
6243,despejado,6.7,-6.1,40.0,0.0,0,16.1,30.2,,No,No,No
6526,principalmente_nublado,24.0,20.0,78.0,7.4,210,12.9,30.0,,No,No,No
2614,principalmente_nublado,2.8,-5.6,54.0,9.3,0,12.9,29.5,,No,No,No
6967,nublado,3.3,-9.4,39.0,5.6,0,16.1,30.3,,No,No,No
1823,llovizna,21.1,20.0,93.0,0.0,0,4.0,30.1,9.1,No,Si,No
7323,despejado,26.1,12.8,44.0,9.3,60,16.1,30.2,,No,No,No
2191,llovizna,18.9,17.8,93.0,5.6,0,4.8,29.7,1.5,No,Si,No
4108,nublado,3.9,-1.7,67.0,7.4,0,16.1,30.2,,No,No,No
8204,principalmente_nublado,21.7,19.4,87.0,0.0,0,9.7,30.0,,No,No,No
1075,despejado,16.1,2.2,39.0,13.0,40,16.1,29.9,,No,No,No
3471,despejado,8.3,3.3,71.0,7.4,0,16.1,30.0,,No,No,No
2171,despejado,8.3,-3.9,42.0,0.0,0,16.1,30.1,,No,No,No
2714,parcialmente nublado,21.1,19.4,90.0,5.6,0,8.0,29.6,,No,No,No
1417,despejado,3.9,-5.6,50.0,7.4,0,16.1,30.2,,No,No,No
2260,despejado,-3.3,-15.0,41.0,18.5,40,16.1,30.1,,No,No,No
3807,principalmente_nublado,14.4,11.7,84.0,0.0,0,16.1,29.9,,No,No,No
4697,despejado,21.7,8.9,44.0,7.4,70,14.5,30.3,,No,No,No
8328,nublado,9.4,6.7,83.0,18.5,60,11.3,29.7,,No,No,No
132,parcialmente nublado,25.6,16.1,56.0,7.4,0,14.5,30.0,,No,No,No
8493,despejado,1.1,-10.6,42.0,18.5,310,16.1,30.3,,No,No,No
7444,nublado,11.1,8.9,86.0,9.3,0,12.9,29.8,,No,No,No
6154,despejado,2.2,-5.6,57.0,11.1,0,16.1,30.3,,No,No,No
1893,despejado,28.3,19.4,58.0,0.0,0,16.1,29.8,,No,No,No
1336,nublado,23.3,12.2,50.0,,0,16.1,29.8,,No,No,No
4304,nublado,12.2,6.1,66.0,0.0,0,16.1,29.6,,No,No,No
3814,despejado,2.8,-4.4,59.0,9.3,0,16.1,29.9,,No,No,No
7648,llovizna,9.4,6.1,80.0,9.3,270,6.4,29.6,1.3,No,Si,No
6378,llovizna,13.3,11.1,87.0,11.1,170,4.0,30.0,2.3,No,Si,No
4807,nublado,10.6,7.2,80.0,0.0,0,16.1,29.6,0.3,No,No,No
5780,desconocido,20.0,8.9,49.0,9.3,300,16.1,29.9,,No,No,No
3585,nublado,6.1,3.3,82.0,16.7,250,14.5,30.0,,No,No,No
2366,despejado,8.9,1.1,58.0,9.3,0,16.1,30.3,,No,No,No
1952,despejado,-2.2,-13.9,41.0,20.4,310,16.1,30.1,,No,No,No
1915,nublado,11.1,10.0,93.0,13.0,90,6.4,29.9,0.3,No,No,No
4636,nublado,18.3,13.9,75.0,0.0,0,14.5,30.1,,No,No,No
6136,despejado,10.6,0.6,50.0,9.3,0,16.1,30.2,,No,No,No
6539,nublado,21.7,20.6,93.0,0.0,0,8.0,29.8,,No,No,No
1102,desconocido,21.0,12.0,56.0,,0,,,,No,No,No
3152,despejado,7.2,-4.4,44.0,7.4,0,16.1,30.2,,No,No,No
6487,llovizna,20.6,20.0,96.0,5.6,0,4.0,29.9,1.5,No,Si,No
6766,despejado,26.7,12.2,40.0,11.1,0,16.1,30.1,,No,No,No
323,despejado,20.0,10.6,55.0,20.4,60,16.1,30.3,,No,No,No
3603,nublado,12.2,6.1,66.0,0.0,0,16.1,29.6,,No,No,No
183,despejado,16.1,-0.6,32.0,9.3,160,16.1,30.3,,No,No,No
4519,despejado,16.1,11.1,72.0,9.3,0,16.1,30.3,,No,No,No
8148,despejado,21.7,11.1,51.0,11.1,0,16.1,30.2,,No,No,No
398,despejado,6.7,-12.8,24.0,16.7,310,16.1,29.9,,No,No,No
1876,despejado,16.1,-8.3,18.0,18.5,360,16.1,30.1,,No,No,No
4484,despejado,3.9,-6.1,49.0,16.7,20,16.1,30.0,,No,No,No
2278,nubes dispersas,11.7,7.8,77.0,0.0,0,11.3,29.6,,No,No,No
4535,despejado,-8.3,-18.9,43.0,,0,16.1,30.6,,No,No,No
3710,nubes dispersas,20.0,13.9,68.0,9.3,90,12.9,30.0,,No,No,No
1232,despejado,-0.6,-8.3,57.0,5.6,0,16.1,30.4,,No,No,No
6467,nublado,19.4,16.7,84.0,7.4,0,12.9,29.9,,No,No,No
3226,despejado,10.0,0.0,50.0,9.3,60,16.1,30.4,,No,No,No
425,llovizna,7.0,5.0,87.0,7.4,70,2.8,29.7,2.0,No,Si,No
6334,bruma,19.4,16.7,84.0,0.0,0,8.0,30.0,0.0,No,No,No
6870,bruma,7.8,5.0,83.0,9.3,0,9.7,29.9,,No,No,No
3144,despejado,11.7,-3.3,35.0,11.1,0,16.1,29.8,,No,No,No
2765,parcialmente nublado,12.2,0.0,43.0,22.2,30,16.1,30.2,,No,No,No
335,despejado,18.9,12.8,68.0,7.4,250,16.1,30.1,,No,No,No
6987,despejado,24.4,11.1,43.0,5.6,0,14.5,30.1,,No,No,No
462,nublado,10.0,6.7,80.0,,0,16.1,30.1,,No,No,No
1807,despejado,9.4,-1.7,46.0,14.8,290,16.1,29.9,,No,No,No
5634,nublado,12.8,6.1,64.0,16.7,40,16.1,29.6,,No,No,No
1016,despejado,28.3,19.4,58.0,7.4,0,16.1,29.8,,No,No,No
1578,despejado,16.7,6.7,52.0,11.1,0,16.1,30.0,,No,No,No
5815,nieve ligera,-0.6,-1.7,92.0,20.4,30,0.8,30.1,0.3,Si,No,Si
2597,principalmente_nublado,24.4,16.1,60.0,9.3,60,12.9,30.0,,No,No,No
7452,despejado,6.7,-6.1,40.0,13.0,280,16.1,29.8,,No,No,No
4667,despejado,12.8,-2.8,34.0,7.4,300,16.1,30.2,,No,No,No
5887,despejado,7.2,-0.6,58.0,5.6,0,16.1,30.0,,No,No,No
3534,despejado,12.8,0.6,43.0,0.0,0,16.1,30.3,,No,No,No
3667,parcialmente nublado,-0.6,-9.4,52.0,16.7,310,16.1,29.9,,No,No,No
4385,despejado,12.8,0.0,42.0,16.7,250,16.1,29.9,,No,No,No
7977,nublado,10.0,6.7,80.0,18.5,170,16.1,30.1,,No,No,No
490,nublado,18.3,13.9,75.0,0.0,0,14.5,30.1,,No,No,No
2901,despejado,16.7,2.8,39.0,18.5,30,16.1,29.9,,No,No,No
6699,nublado,24.4,15.6,58.0,0.0,0,14.5,30.2,,No,No,No
1936,llovizna,11.1,8.3,83.0,9.3,0,4.0,29.9,0.0,No,Si,No
2208,despejado,2.8,-6.7,50.0,9.3,350,16.1,30.1,,No,No,No
6144,despejado,3.9,-7.2,45.0,9.3,0,16.1,30.4,,No,No,No
7427,desconocido,17.0,1.0,34.0,,0,,,,No,No,No
4056,nublado,20.6,7.8,44.0,9.3,0,16.1,29.8,,No,No,No
4761,despejado,10.0,-3.3,39.0,5.6,180,16.1,30.3,,No,No,No
577,nublado,15.6,12.8,83.0,5.6,0,16.1,30.1,,No,No,No
5315,despejado,8.3,1.7,63.0,7.4,60,16.1,30.4,,No,No,No
5273,despejado,2.8,-6.7,50.0,5.6,20,16.1,30.1,,No,No,No
1645,despejado,1.7,-5.6,59.0,11.1,290,12.9,29.5,,No,No,No
4075,despejado,3.3,-17.8,20.0,9.3,0,16.1,30.4,,No,No,No
6697,desconocido,16.0,2.0,39.0,,0,,,,No,No,No
2729,llovizna,10.0,1.1,54.0,7.4,0,12.9,29.6,0.0,No,Si,No
2334,despejado,2.2,-15.0,27.0,16.7,50,16.1,30.3,,No,No,No
5879,lluvia,0.6,-0.6,92.0,11.1,60,2.8,30.1,0.8,No,Si,No
3219,lluvia,12.2,9.4,83.0,14.8,60,2.8,29.7,0.3,No,Si,No
2251,lluvia,13.3,11.7,90.0,7.4,150,3.2,30.0,4.8,No,Si,No
675,nublado,13.3,2.8,49.0,11.1,0,16.1,30.2,,No,No,No
8383,nublado,21.1,9.4,47.0,9.3,360,16.1,29.9,,No,No,No
5590,despejado,-0.6,-15.0,33.0,5.6,40,16.1,30.4,,No,No,No
4657,nubes dispersas,26.1,17.2,58.0,0.0,0,14.5,30.1,,No,No,No
7747,despejado,12.2,6.1,66.0,9.3,250,16.1,29.9,,No,No,No
6534,despejado,21.1,13.3,61.0,9.3,80,16.1,30.1,,No,No,No
6476,principalmente_nublado,18.9,14.4,75.0,5.6,0,12.9,29.9,,No,No,No
2393,despejado,0.0,-16.1,29.0,16.7,310,16.1,30.4,,No,No,No
3011,parcialmente nublado,13.3,8.3,72.0,13.0,70,16.1,30.4,,No,No,No
4427,despejado,23.9,14.4,55.0,9.3,0,14.5,30.1,,No,No,No
4793,nublado,15.0,12.2,83.0,9.3,80,16.1,30.1,,No,No,No
6456,despejado,17.8,12.8,73.0,5.6,70,14.5,30.1,,No,No,No
6953,nublado,9.4,5.0,74.0,13.0,50,16.1,29.7,,No,No,No
381,despejado,19.4,-14.4,9.0,0.0,0,16.1,30.2,,No,No,No
6481,llovizna,11.1,9.4,89.0,0.0,0,6.4,29.4,0.8,No,Si,No
6831,desconocido,11.0,2.0,54.0,,0,,,,No,No,No
7403,principalmente_nublado,10.0,6.7,80.0,,0,16.1,29.4,,No,No,No
8421,despejado,6.1,-1.7,58.0,0.0,0,16.1,30.1,,No,No,No
2231,parcialmente nublado,11.1,6.1,71.0,5.6,0,16.1,29.4,,No,No,No
135,nublado,15.6,-2.2,30.0,0.0,0,16.1,30.1,,No,No,No
3855,despejado,19.4,9.4,52.0,9.3,0,16.1,30.2,,No,No,No
3229,principalmente_nublado,10.6,1.1,52.0,0.0,0,16.1,30.4,,No,No,No
8288,desconocido,17.0,-3.0,26.0,,0,,,,No,No,No
5860,despejado,20.6,13.3,63.0,5.6,0,16.1,30.1,,No,No,No
671,despejado,21.7,10.6,49.0,5.6,290,12.9,30.1,,No,No,No
4800,despejado,15.0,6.7,58.0,,0,16.1,30.0,,No,No,No
5541,despejado,22.0,11.0,50.0,9.3,260,16.1,30.1,,No,No,No
5415,despejado,8.3,1.7,63.0,5.6,170,16.1,30.4,,No,No,No
5834,despejado,23.3,15.0,59.0,11.1,0,11.3,30.1,,No,No,No
4967,despejado,0.0,-15.6,31.0,9.3,250,16.1,30.2,,No,No,No
4906,nublado,23.3,19.4,79.0,9.3,240,16.1,29.8,,No,No,No
2996,despejado,12.8,-2.8,34.0,7.4,0,16.1,29.8,,No,No,No
4927,despejado,8.9,-1.1,50.0,7.4,50,16.1,30.5,,No,No,No
6799,despejado,14.4,5.0,53.0,7.4,0,16.1,30.2,,No,No,No
3100,nublado,3.9,-4.4,55.0,11.1,300,16.1,30.0,,No,No,No
3458,llovizna,13.9,11.1,83.0,0.0,0,9.7,29.9,0.0,No,Si,No
3431,despejado,28.3,12.8,38.0,13.0,30,16.1,30.0,,No,No,No
542,despejado,24.4,19.4,74.0,5.6,0,16.1,30.0,,No,No,No
1568,parcialmente nublado,15.0,1.1,39.0,7.4,0,16.1,30.1,,No,No,No
537,lluvia fuerte,18.9,17.8,93.0,7.4,0,0.8,29.6,10.4,Si,Si,No
5630,nubes dispersas,11.7,7.8,77.0,0.0,0,11.3,29.6,,No,No,No
5391,nublado,12.2,10.0,86.0,13.0,310,14.5,29.9,,No,No,No
32,despejado,3.9,-8.3,41.0,16.7,230,16.1,30.0,,No,No,No
2667,despejado,3.9,-4.4,55.0,7.4,300,16.1,30.3,,No,No,No
8254,principalmente_nublado,7.2,-2.2,52.0,9.3,0,16.1,29.9,,No,No,No
8454,desconocido,17.5,13.7,78.0,,0,,,,No,No,No
7313,llovizna,11.7,10.0,89.0,13.0,160,2.4,29.5,4.6,No,Si,No
2241,despejado,-1.7,-10.0,54.0,11.1,30,16.1,30.2,,No,No,No
2946,nieve ligera,0.0,-1.7,88.0,0.0,0,6.4,29.9,0.3,No,No,Si
3479,despejado,5.0,-8.3,38.0,13.0,280,16.1,30.2,,No,No,No
8010,despejado,0.0,-16.7,28.0,13.0,360,16.1,30.5,,No,No,No
3699,despejado,22.8,8.3,39.0,5.6,0,14.5,30.3,,No,No,No
5416,principalmente_nublado,27.2,20.0,65.0,5.6,290,16.1,29.8,,No,No,No
3083,despejado,11.1,-11.1,20.0,16.7,310,16.1,30.0,,No,No,No
6683,nublado,13.9,1.1,42.0,13.0,60,16.1,30.1,,No,No,No
4700,despejado,10.6,-4.4,35.0,13.0,260,16.1,29.9,,No,No,No
1814,parcialmente nublado,28.3,20.6,63.0,0.0,0,14.5,29.8,,No,No,No
2124,desconocido,17.0,1.0,34.0,,0,,,,No,No,No
159,nublado,7.2,5.0,86.0,5.6,0,6.4,29.9,,No,No,No
3749,despejado,3.3,-5.6,53.0,16.7,290,16.1,29.9,,No,No,No
8033,despejado,-3.3,-14.4,43.0,14.8,310,16.1,30.2,,No,No,No
1940,despejado,22.0,13.0,57.0,13.0,90,16.1,30.2,,No,No,No
5073,nublado,10.0,7.8,86.0,14.8,70,6.4,29.7,0.0,No,No,No
5447,despejado,0.0,-9.4,50.0,13.0,310,16.1,29.8,,No,No,No
2027,despejado,19.4,11.7,61.0,0.0,0,12.9,30.3,,No,No,No
4883,despejado,27.2,16.7,52.0,5.6,0,11.3,30.0,,No,No,No
5106,despejado,23.9,11.7,46.0,0.0,0,16.1,30.1,,No,No,No
7249,lluvia,11.1,9.4,89.0,5.6,0,2.8,29.4,1.3,No,Si,No
1297,nublado,1.1,-9.4,46.0,5.6,0,16.1,30.2,,No,No,No
5846,principalmente_nublado,8.3,-2.2,48.0,20.4,280,16.1,29.9,,No,No,No
410,nublado,10.6,2.8,59.0,5.6,0,16.1,29.8,0.0,No,No,No
3754,despejado,17.2,7.8,54.0,5.6,70,16.1,30.3,,No,No,No
8114,despejado,0.6,-5.0,66.0,0.0,0,16.1,30.0,,No,No,No
2926,nublado,18.9,11.7,63.0,5.6,0,16.1,30.3,,No,No,No
7921,despejado,5.0,-2.2,60.0,7.4,0,16.1,29.9,,No,No,No
2574,parcialmente nublado,1.7,-13.3,33.0,24.1,320,16.1,29.9,,No,No,No
5263,despejado,3.9,-9.4,38.0,20.4,250,16.1,30.0,,No,No,No
7556,despejado,1.7,-5.6,59.0,9.3,160,16.1,30.3,,No,No,No
5870,despejado,11.1,-0.6,45.0,14.8,310,16.1,29.9,,No,No,No
7568,nublado,21.1,19.4,90.0,7.4,0,4.0,29.7,,No,No,No
845,nublado,10.6,6.1,74.0,20.4,70,16.1,29.7,,No,No,No
2927,despejado,26.1,13.3,45.0,7.4,0,16.1,30.1,,No,No,No
6734,nublado,17.2,15.0,87.0,0.0,0,12.9,30.0,,No,No,No
1540,despejado,3.3,-3.9,60.0,9.3,300,16.1,29.8,,No,No,No
3102,despejado,21.7,13.9,61.0,5.6,0,16.1,30.2,,No,No,No
5170,despejado,5.6,-5.0,47.0,13.0,330,16.1,30.0,,No,No,No
6728,despejado,0.0,-15.0,32.0,0.0,0,16.1,30.4,,No,No,No
5665,nubes dispersas,1.7,-13.9,31.0,11.1,270,16.1,30.2,,No,No,No
4137,desconocido,16.0,4.0,45.0,,0,,,,No,No,No
954,despejado,10.0,0.6,52.0,,0,16.1,29.9,,No,No,No
7486,nublado,19.4,17.2,87.0,7.4,160,12.9,29.8,0.0,No,No,No
3514,principalmente_nublado,10.0,6.7,80.0,,0,16.1,29.4,,No,No,No
2400,nublado,14.4,12.8,90.0,0.0,0,11.3,30.1,,No,No,No
3720,despejado,27.8,19.4,60.0,7.4,0,16.1,29.8,,No,No,No
723,despejado,23.9,8.3,37.0,7.4,0,14.5,30.1,,No,No,No
1405,llovizna,5.0,2.8,86.0,29.6,70,6.4,30.1,0.3,No,Si,No
1452,despejado,18.3,12.8,70.0,0.0,0,14.5,30.1,,No,No,No
8413,despejado,27.8,17.8,54.0,7.4,0,12.9,30.0,,No,No,No
3571,nublado,10.0,-2.2,43.0,16.7,290,16.1,29.9,,No,No,No
6919,nublado,13.3,0.6,42.0,,0,16.1,30.1,,No,No,No
5888,despejado,12.8,-5.6,28.0,,0,16.1,30.3,,No,No,No
5725,despejado,0.0,-17.2,27.0,16.7,320,16.1,30.0,,No,No,No
811,llovizna,7.2,5.6,90.0,9.3,0,12.9,29.6,0.5,No,Si,No
6081,despejado,5.6,-8.9,35.0,0.0,0,16.1,30.3,,No,No,No
7071,nublado,10.6,0.6,50.0,9.3,0,16.1,29.5,,No,No,No
5265,nublado,19.4,16.7,84.0,7.4,0,12.9,29.9,,No,No,No
4925,despejado,12.8,5.0,59.0,14.8,170,16.1,29.9,,No,No,No
1685,parcialmente nublado,27.8,14.4,44.0,,0,14.5,30.0,,No,No,No
4325,despejado,21.7,13.3,59.0,9.3,0,16.1,30.1,,No,No,No
7463,bruma,-0.6,-4.4,76.0,16.7,70,6.4,30.1,0.0,No,No,No
4150,despejado,3.3,-3.3,62.0,5.6,0,16.1,30.1,,No,No,No
4838,despejado,9.4,-1.7,46.0,14.8,290,16.1,29.9,,No,No,No
2528,parcialmente nublado,8.3,-1.1,52.0,22.2,290,16.1,29.6,,No,No,No
5821,despejado,2.2,-10.0,41.0,13.0,310,16.1,30.1,,No,No,No
4890,nublado,1.7,-0.6,85.0,33.3,70,8.0,30.2,0.3,No,No,No
2243,bruma,12.8,8.9,77.0,11.1,110,8.0,29.7,,No,No,No
6308,despejado,21.1,3.3,31.0,13.0,40,16.1,30.0,,No,No,No
3805,despejado,-7.2,-17.2,46.0,13.0,270,16.1,30.0,,No,No,No
7357,nublado,7.2,-1.7,53.0,7.4,0,16.1,29.9,,No,No,No
1541,despejado,8.3,-2.8,46.0,13.0,30,16.1,30.4,,No,No,No
1782,llovizna,7.2,5.6,90.0,9.3,80,3.2,29.7,0.5,No,Si,No
1964,despejado,12.2,-8.9,22.0,11.1,0,16.1,30.1,,No,No,No
465,nublado,6.7,-1.7,55.0,,0,16.1,29.9,,No,No,No
7785,despejado,19.4,5.6,40.0,13.0,80,16.1,29.9,,No,No,No
5946,nieve ligera,-1.1,-3.9,82.0,18.5,40,1.2,30.1,0.3,No,No,Si
5644,despejado,-1.7,-12.8,43.0,9.3,0,16.1,30.4,,No,No,No
4576,lluvia,5.6,3.9,89.0,20.4,70,4.8,29.5,2.0,No,Si,No
1795,despejado,28.3,19.4,58.0,7.4,0,16.1,29.8,,No,No,No
7075,despejado,20.0,7.2,43.0,,0,16.1,30.0,,No,No,No
532,despejado,25.0,7.8,33.0,7.4,250,14.5,30.1,,No,No,No
5322,despejado,8.9,-3.3,42.0,16.7,290,16.1,29.9,,No,No,No
5077,nubes dispersas,7.2,2.8,74.0,,0,16.1,30.0,,No,No,No
6823,despejado,-8.3,-18.9,43.0,,0,16.1,30.6,,No,No,No
6013,despejado,-2.8,-13.9,43.0,11.1,0,16.1,30.1,,No,No,No
7207,despejado,3.9,-7.8,43.0,14.8,250,16.1,30.3,,No,No,No
2031,nublado,10.0,5.6,74.0,9.3,0,16.1,29.7,,No,No,No
1434,despejado,23.9,13.9,53.0,0.0,0,14.5,30.1,,No,No,No
6942,principalmente_nublado,22.8,11.7,49.0,7.4,0,16.1,29.9,,No,No,No
6538,bruma,15.0,10.6,75.0,0.0,0,9.7,29.9,,No,No,No
1809,despejado,8.3,-1.1,52.0,13.0,240,16.1,29.9,,No,No,No
2825,despejado,-8.3,-17.2,50.0,16.7,290,16.1,30.0,,No,No,No
3990,despejado,7.2,-9.4,30.0,7.4,0,16.1,30.3,,No,No,No
7986,despejado,11.1,3.9,61.0,0.0,0,16.1,30.0,,No,No,No
5825,nublado,6.7,4.4,85.0,31.5,80,11.3,29.9,,No,No,No
6210,nublado,11.1,6.1,71.0,7.4,0,16.1,30.0,,No,No,No
1953,nublado,18.3,14.4,78.0,7.4,0,12.9,30.1,,No,No,No
6573,nublado,2.8,-6.1,52.0,11.1,290,16.1,30.1,,No,No,No
102,despejado,2.8,-6.1,52.0,11.1,0,16.1,30.3,,No,No,No
2644,despejado,22.2,8.3,41.0,7.4,30,14.5,30.3,,No,No,No
4990,lluvia fuerte,21.7,20.6,93.0,5.6,0,1.2,29.8,3.8,No,Si,No
7136,despejado,25.0,11.1,42.0,11.1,0,16.1,30.1,,No,No,No
8358,nublado,11.1,2.8,57.0,0.0,0,16.1,29.9,,No,No,No
541,nublado,16.7,13.9,84.0,5.6,60,12.9,30.1,,No,No,No
3763,desconocido,11.0,9.0,88.0,,0,,,,No,No,No
3378,despejado,26.1,13.3,45.0,7.4,0,16.1,30.1,,No,No,No
1397,principalmente_nublado,15.6,3.3,44.0,11.1,0,16.1,29.6,,No,No,No
1743,principalmente_nublado,25.0,15.6,56.0,16.7,60,14.5,30.1,,No,No,No
8322,nublado,11.1,9.4,89.0,16.7,60,6.4,29.8,,No,No,No
4085,despejado,10.0,-1.1,46.0,14.8,250,16.1,29.6,,No,No,No
1828,parcialmente nublado,26.1,16.7,56.0,14.8,170,11.3,30.0,,No,No,No
3706,despejado,-1.1,-13.3,40.0,14.8,300,16.1,29.9,,No,No,No
166,nublado,17.2,14.4,84.0,0.0,0,12.9,30.0,,No,No,No
6878,nublado,11.1,1.7,53.0,25.9,290,16.1,29.6,,No,No,No
7922,bruma,16.1,13.3,83.0,7.4,0,9.7,30.0,,No,No,No
4703,nublado,-7.2,-17.2,46.0,,0,16.1,30.6,,No,No,No
1556,despejado,2.8,-6.1,52.0,16.7,240,16.1,30.3,,No,No,No
565,despejado,23.3,12.2,50.0,5.6,0,14.5,30.1,,No,No,No
5601,despejado,25.0,10.0,39.0,11.1,270,16.1,30.0,,No,No,No
6709,despejado,11.1,5.0,66.0,5.6,50,16.1,30.0,,No,No,No
5735,llovizna,11.0,9.0,88.0,24.1,160,2.0,29.6,1.0,No,Si,No
3627,despejado,26.1,19.4,66.0,9.3,260,16.1,29.9,,No,No,No
2198,nublado,10.0,-2.2,43.0,14.8,290,16.1,29.9,,No,No,No
4181,despejado,21.7,-2.8,19.0,,0,16.1,30.1,,No,No,No
5841,despejado,7.8,-10.0,28.0,7.4,60,16.1,30.4,,No,No,No
7513,despejado,26.7,16.1,52.0,5.6,0,16.1,29.8,,No,No,No
3414,llovizna,11.1,7.2,77.0,0.0,0,12.9,29.6,0.5,No,Si,No
3250,principalmente_nublado,22.8,11.7,49.0,7.4,0,16.1,29.9,,No,No,No
5505,despejado,3.9,-7.2,45.0,16.7,260,16.1,30.0,,No,No,No
2548,despejado,13.9,7.2,64.0,0.0,0,16.1,30.1,,No,No,No
6458,nublado,13.9,11.7,87.0,7.4,360,16.1,30.1,,No,No,No
5843,nublado,12.2,8.9,80.0,14.8,70,16.1,29.8,,No,No,No
4798,despejado,3.9,-15.0,24.0,7.4,0,16.1,30.3,,No,No,No
7312,despejado,26.1,13.3,45.0,7.4,0,16.1,30.1,,No,No,No
94,nublado,-5.0,-12.2,58.0,5.6,0,14.5,30.5,,No,No,No
3308,despejado,7.8,-4.4,42.0,0.0,0,16.1,30.3,,No,No,No
1027,parcialmente nublado,6.7,-4.4,45.0,25.9,270,16.1,29.6,,No,No,No
62,despejado,-1.7,-13.3,41.0,11.1,0,16.1,30.4,,No,No,No
4043,principalmente_nublado,3.3,-1.7,70.0,5.6,220,16.1,30.3,,No,No,No
1221,despejado,17.8,12.8,73.0,0.0,0,14.5,30.1,,No,No,No
1096,despejado,-7.8,-23.9,27.0,27.8,310,16.1,30.1,,No,No,No
